|B| in magnetotail where x < -2.
FORMAT:
YEAR    DAY    HOUR    MIN    |B|
2024    133       5     20    271.8332
2024    133       5     25    269.5103
2024    133       5     30    269.1526
2024    133       5     35    268.5124
2024    133       5     40    269.7572
2024    133       5     45    271.1617
2024    133       5     50    268.7036
2024    133       5     55    267.7870
2024    133       6      0    266.4791
2024    133       6      5    266.3055
2024    133       6     10    266.3158
2024    133       6     15    267.0835
2024    133       6     20    266.8084
2024    133       6     25    264.5717
2024    133       6     30    263.0288
2024    133       6     35    263.6317
2024    133       6     40    263.1490
2024    133       6     45    261.6960
2024    133       6     50    262.9016
2024    133       6     55    263.5350
2024    133       7      0    261.0524
2024    133       7      5    261.9307
2024    133       7     10    262.9230
2024    133       7     15    263.2790
2024    133       7     20    264.4212
2024    133       7     25    265.4963
2024    133       7     30    266.6394
2024    133       7     35    266.9193
2024    133       7     40    266.0331
2024    133       7     45    265.6239
2024    133       7     50    266.8471
2024    133       7     55    266.4350
2024    133       8      0    266.2853
2024    133       8      5    266.4481
2024    133       8     10    266.8274
2024    133       8     15    267.1125
2024    133       8     20    266.5556
2024    133       8     25    265.9517
2024    133       8     30    266.6157
2024    133       8     35    265.1250
2024    133       8     40    264.4071
2024    133       8     45    263.9693
2024    133       8     50    264.2658
2024    133       8     55    265.3927
2024    133       9      0    264.6489
2024    133       9      5    265.4438
2024    133       9     10    266.2570
2024    133       9     15    265.8877
2024    133       9     20    266.4613
2024    133       9     25    265.9532
2024    133       9     30    273.7080
2024    133       9     35    282.7732
2024    133       9     40    284.5246
2024    133       9     45    285.8358
2024    133       9     50    288.4315
2024    133       9     55    289.2336
2024    133      10      0    286.0132
2024    133      10      5    287.3710
2024    133      10     10    284.6982
2024    133      10     15    282.3930
2024    133      10     20    281.2954
2024    133      10     25    280.0210
2024    133      10     30    281.8611
2024    133      10     35    282.3579
2024    133      10     40    281.0272
2024    133      10     45    274.6565
2024    133      10     50    273.6895
2024    133      10     55    274.2680
2024    133      11      0    274.2336
2024    133      11      5    274.8586
2024    133      11     10    275.8086
2024    133      11     15    276.3822
2024    133      11     20    277.1654
2024    133      11     25    276.2478
2024    133      11     30    277.6477
2024    133      11     35    276.5704
2024    133      11     40    276.7125
2024    133      11     45    276.9801
2024    133      11     50    278.6120
2024    133      11     55    280.5639
2024    133      12      0    279.6789
2024    133      12      5    278.9058
2024    133      12     10    279.4831
2024    133      12     15    280.3136
2024    133      12     20    281.3912
2024    133      12     25    279.2033
2024    133      12     30    278.1041
2024    133      12     35    279.9462
2024    133      12     40    280.5258
2024    133      12     45    277.8280
2024    133      12     50    281.0003
2024    133      12     55    282.1411
2024    133      13      0    281.8095
2024    133      13      5    280.9777
2024    133      13     10    281.5302
2024    133      13     15    281.7850
2024    133      13     20    282.5089
2024    133      13     25    280.8492
2024    133      13     30    280.1956
2024    133      13     35    282.2229
2024    133      13     40    280.2928
2024    133      13     45    281.6871
2024    133      13     50    282.8963
2024    133      13     55    283.7195
2024    133      14      0    284.4975
2024    133      14      5    284.6779
2024    133      14     10    286.5090
2024    133      14     15    283.8907
2024    133      14     20    283.3609
2024    133      14     25    284.5333
2024    133      14     30    283.1771
2024    133      14     35    282.7741
2024    133      14     40    282.7113
2024    133      14     45    283.3328
2024    133      14     50    280.8588
2024    133      14     55    281.1014
2024    133      15      0    279.6392
2024    133      15      5    280.4800
2024    133      15     10    281.4608
2024    133      15     15    281.7266
2024    133      15     20    283.1399
2024    133      15     25    285.9289
2024    133      15     30    284.9222
2024    133      15     35    283.6399
2024    133      15     40    284.5114
2024    133      15     45    283.7564
2024    133      15     50    282.4855
2024    133      15     55    279.1193
2024    133      16      0    280.1304
2024    133      16      5    279.6564
2024    133      16     10    279.8284
2024    133      16     15    279.8144
2024    133      16     20    279.1528
2024    133      16     25    280.0235
2024    133      16     30    280.8219
2024    133      16     35    279.9388
2024    133      16     40    280.9359
2024    133      16     45    278.7915
2024    133      16     50    278.6635
2024    133      16     55    277.2048
2024    133      17      0    276.5583
2024    133      17      5    276.6125
2024    133      17     10    277.4348
2024    133      17     15    277.1177
2024    133      17     20    277.2554
2024    133      17     25    276.7352
2024    133      17     30    275.8203
2024    133      17     35    275.8049
2024    133      17     40    275.5333
2024    133      17     45    278.0567
2024    133      17     50    277.7753
2024    133      17     55    278.1041
2024    133      18      0    278.3960
2024    133      18      5    278.0604
2024    133      18     10    279.1720
2024    133      18     15    278.8101
2024    133      18     20    279.1058
2024    133      18     25    278.7848
2024    133      18     30    279.7430
2024    133      18     35    279.0530
2024    133      18     40    278.0977
