goesp_part_flux_P5M: (time -> (P1, P5, P10, P30, P50, P100, E_8, E2_0, E4_0, P60, P500))
2023-03-25 23:00:00 -> (1.8606866598129272, 0.30168670415878296, 0.290686696767807, 0.2606866955757141, 0.251686692237854, 0.24468670785427094, -100000.0, 253.80392456054688, -100000.0, 0.24968670308589935, 0.2346867024898529)
2023-03-25 23:05:00 -> (1.74535071849823, 0.25735074281692505, 0.24835072457790375, 0.22835072875022888, 0.22735072672367096, 0.22635072469711304, -100000.0, 343.0802307128906, -100000.0, 0.22735072672367096, 0.21335072815418243)
2023-03-25 23:10:00 -> (1.4956810474395752, 0.224681094288826, 0.21368110179901123, 0.20068110525608063, 0.1996811032295227, 0.19768109917640686, -100000.0, 279.3686828613281, -100000.0, 0.1996811032295227, 0.1906810998916626)
2023-03-25 23:15:00 -> (1.4893486499786377, 0.2533486485481262, 0.2443486452102661, 0.2183486372232437, 0.21034863591194153, 0.20334863662719727, -100000.0, 294.98785400390625, -100000.0, 0.20734864473342896, 0.18934863805770874)
2023-03-25 23:20:00 -> (1.4303497076034546, 0.22934973239898682, 0.2193497270345688, 0.21034972369670868, 0.20634973049163818, 0.20534972846508026, -100000.0, 259.3251037597656, -100000.0, 0.20634973049163818, 0.19734972715377808)
2023-03-25 23:25:00 -> (1.6210156679153442, 0.2760156989097595, 0.2670156955718994, 0.21201570332050323, 0.1970157027244568, 0.19101570546627045, -100000.0, 355.03131103515625, -100000.0, 0.1930156946182251, 0.18801569938659668)
2023-03-25 23:30:00 -> (1.430686116218567, 0.2626860737800598, 0.2536860704421997, 0.2446860522031784, 0.23668606579303741, 0.22668606042861938, -100000.0, 276.4819641113281, -100000.0, 0.23468606173992157, 0.2186860591173172)
2023-03-25 23:35:00 -> (1.4956876039505005, 0.25668764114379883, 0.24768762290477753, 0.2416876256465912, 0.24068762362003326, 0.23868761956691742, -100000.0, 289.3103332519531, -100000.0, 0.24068762362003326, 0.23468762636184692)
2023-03-25 23:40:00 -> (1.2663486003875732, 0.24134865403175354, 0.23234865069389343, 0.19534865021705627, 0.19434864819049835, 0.19334864616394043, -100000.0, 309.1682434082031, -100000.0, 0.19434864819049835, 0.17334865033626556)
2023-03-25 23:45:00 -> (1.793018102645874, 0.2320181280374527, 0.2230181246995926, 0.21301813423633575, 0.21301813423633575, 0.2110181301832199, -100000.0, 252.69195556640625, -100000.0, 0.21301813423633575, 0.20401813089847565)
2023-03-25 23:50:00 -> (1.6013506650924683, 0.2543506622314453, 0.21335066854953766, 0.2063506692647934, 0.20535066723823547, 0.20335066318511963, -100000.0, 361.543212890625, -100000.0, 0.20535066723823547, 0.1973506659269333)
2023-03-25 23:55:00 -> (1.798019289970398, 0.2360193282365799, 0.22701933979988098, 0.22101932764053345, 0.22001932561397552, 0.2190193384885788, -100000.0, 183.51556396484375, -100000.0, 0.22001932561397552, 0.21601933240890503)
