2015-03-17 02:45:00;138.860; 55.221;218.000;316.914; 70.900;148.967;1284.300;116.395;145.714;333.189;422.803;411.626;395.200;208.800;101.193; 47.923;231.692; 88.428;155.117;157.500;116.469;204.240;207.611;100.011;161.225;111.652; 95.813;200.290;178.876;252.268;200.156;199.670;113.952;226.251;  0.979;134.206;274.326;  4.220; 16.197;107.979
2015-03-17 02:50:00;140.494; 54.400;221.133;315.972; 69.627;147.760;1281.320;115.006;148.167;335.668;425.577;404.644;394.800;208.800; 99.883; 46.335;231.112; 87.906;156.607;158.846;116.201;205.146;206.343; 98.143;160.519;110.772; 94.667;200.304;178.036;252.908;199.268;201.364;113.198;224.869;  0.757;134.300;274.624;  4.217; 15.935;108.134
2015-03-17 02:55:00;138.648; 54.158;219.700;317.384; 69.750;145.427;1282.460;114.070;147.344;332.249;420.597;407.548;390.600;207.400; 99.013; 48.307;230.396; 87.782;159.617;159.968;115.231;206.027;206.608; 98.542;160.062;112.406; 95.040;202.476;180.908;251.718;199.956;200.096;113.850;227.605;  0.966;132.888;273.760;  4.427; 15.747;108.246
2015-03-17 03:00:00;136.826; 53.427;219.700;314.593; 68.673;146.553;1269.540;115.877;145.603;337.095;423.607;408.626;391.200;212.200;100.500; 49.455;229.270; 86.254;158.876;157.648;116.853;203.547;207.361;100.453;161.504;112.316; 95.147;200.236;175.842;252.004;199.094;199.774;114.136;227.128;  0.937;133.524;274.828;  4.275; 15.254;106.635
2015-03-17 03:05:00;137.908; 54.305;221.767;313.897; 71.620;148.227;1275.500;114.593;147.221;331.559;422.207;411.520;397.000;209.400;102.780; 48.567;229.046; 86.674;158.093;159.133;114.842;206.373;207.277;100.830;159.353;109.122; 95.760;199.880;179.060;250.186;199.072;203.622;113.967;225.595;  1.049;134.342;273.270;  4.175; 15.658;106.858
2015-03-17 03:10:00;137.850; 53.885;221.800;314.636; 68.607;146.873;1270.520;116.701;146.365;332.205;423.763;407.998;391.800;206.800;100.224; 48.325;233.384; 86.364;160.283;160.374;116.758;204.107;208.928; 99.080;159.595;110.200; 94.373;201.192;179.356;249.652;197.470;198.694;114.302;223.327;  0.994;133.896;271.866;  4.070; 15.721;106.770
2015-03-17 03:15:00;138.408; 54.821;220.133;320.363; 70.270;147.850;1274.720;114.113;148.084;335.098;423.087;406.638;390.800;210.400;100.207; 47.730;235.422; 86.430;156.833;158.973;115.463;204.293;210.030; 98.416;160.934;111.122; 95.093;200.414;176.614;253.842;198.198;199.660;114.268;226.216;  0.921;133.548;274.324;  4.020; 15.614;107.221
2015-03-17 03:20:00;136.648; 55.700;222.333;316.967; 71.380;147.113;1270.340;113.050;146.462;335.082;422.857;412.888;394.800;211.200;102.363; 49.755;229.816; 86.852;158.320;158.667;115.656;204.613;208.928; 99.580;160.776;110.392; 96.347;199.380;177.842;250.272;199.882;199.212;113.724;226.480;  0.854;132.178;275.094;  4.089; 15.554;106.663
2015-03-17 03:25:00;137.272; 54.505;218.566;316.022; 69.620;147.440;1282.080;116.268;143.489;335.722;423.590;410.260;390.600;208.800;100.927; 47.727;229.916; 85.868;158.253;159.888;114.042;205.147;208.945; 99.708;159.690;110.386; 95.307;200.363;177.116;250.624;196.910;197.188;114.056;228.406;  0.915;132.860;274.984;  4.224; 15.459;107.421
2015-03-17 03:30:00;139.890; 55.772;221.000;317.968; 68.757;146.393;1288.740;114.688;145.963;332.061;424.980;410.412;393.200;208.400;103.527; 49.435;230.932; 86.652;157.697;159.843;115.212;202.880;207.615;100.197;160.426;111.458; 97.093;202.616;177.140;249.862;196.358;198.328;114.660;224.197;  0.831;132.904;276.132;  4.441; 15.486;106.640
2015-03-17 03:35:00;136.672; 54.452;220.200;315.224; 69.730;144.720;1293.140;114.403;146.966;330.367;422.570;410.164;392.400;208.000;101.810; 47.727;225.762; 86.486;161.570;160.032;114.781;204.987;207.969; 99.841;158.834;109.882; 95.413;199.904;179.966;250.874;197.090;201.280;112.796;223.925;  0.841;133.092;274.488;  4.258; 15.232;105.701
2015-03-17 03:40:00;136.510; 54.938;219.233;315.955; 70.587;145.107;1270.880;116.476;145.030;332.485;422.157;409.144;393.200;211.200;100.880; 50.175;230.466; 86.176;161.523;160.427;115.343;205.147;206.453; 99.779;158.590;112.206; 94.987;201.140;177.030;248.526;197.968;198.186;113.284;226.760;  0.905;132.232;272.116;  4.231; 15.358;105.412
2015-03-17 03:45:00;137.204; 54.536;218.400;317.711; 72.847;146.360;1274.560;116.199;145.336;328.960;422.063;410.066;395.400;213.600;100.570; 47.610;231.952; 86.204;162.603;158.883;116.560;204.320;208.482;100.540;162.533;109.382; 95.600;201.182;177.828;251.732;197.500;195.594;113.348;224.978;  0.905;133.970;271.178;  4.062; 15.425;108.402
2015-03-17 03:50:00;137.424; 53.847;217.567;316.281; 70.567;149.347;1316.240;114.925;145.987;333.656;425.443;407.550;392.400;209.600;100.873; 48.490;229.612; 86.420;156.483;157.800;114.810;206.640;209.586; 99.248;161.752;112.424; 97.120;199.074;178.624;252.754;196.304;199.006;112.514;224.735;  0.825;132.698;273.210;  4.216; 15.299;106.953
2015-03-17 03:55:00;136.714; 54.619;219.067;317.288; 70.177;146.957;1283.320;115.965;145.766;332.257;420.273;407.774;391.200;209.600;101.150; 48.413;229.886; 86.556;160.710;160.480;115.964;204.427;209.029;100.541;160.863;112.532; 96.507;203.224;179.128;251.694;195.886;202.222;113.417;225.179;  0.815;132.990;271.272;  4.100; 15.757;108.544
2015-03-17 04:00:00;137.586; 54.049;220.000;316.440; 70.200;148.547;1294.480;114.309;145.593;332.495;425.303;406.904;395.400;209.400;104.384; 48.080;232.558; 85.956;159.860;160.886;115.885;205.493;209.129; 98.057;159.807;110.536; 96.160;199.006;179.390;250.770;194.622;196.840;115.214;227.116;  0.889;133.036;273.386;  4.169; 15.150;107.336
2015-03-17 04:05:00;137.508; 54.221;218.900;317.009; 71.303;146.043;1282.240;113.612;145.369;331.598;424.810;410.714;393.400;210.200;104.667; 48.017;230.148; 87.482;157.453;160.778;116.343;204.694;205.576;101.193;160.959;110.738; 94.987;202.970;180.796;250.140;199.024;195.524;113.852;226.246;  0.844;132.778;273.448;  4.131; 15.834;108.276
2015-03-17 04:10:00;138.590; 55.587;219.067;315.079; 70.130;145.877;1281.280;114.866;145.753;333.422;420.907;411.186;392.250;208.600;101.470; 49.535;230.864; 86.516;159.517;159.453;114.962;205.467;206.722; 99.237;160.314;111.554; 94.827;200.546;179.524;249.388;198.074;200.238;112.808;226.062;  0.983;132.626;272.044;  3.713; 15.350;107.564
2015-03-17 04:15:00;137.000; 54.851;218.367;315.277; 70.683;146.433;1284.520;114.716;143.421;330.603;421.770;407.528;393.400;208.200;101.330; 49.660;233.334; 84.834;158.063;160.235;116.762;206.533;209.055; 99.196;161.258;111.186; 95.387;199.950;179.584;246.158;197.578;197.274;114.066;228.296;  0.890;133.472;270.588;  4.305; 15.617;106.850
