|B| in magnetotail where x < -2.
FORMAT:
YEAR    DAY    HOUR    MIN    |B|
2024    226      18     20    268.0505
2024    226      18     25    267.3764
2024    226      18     30    267.2685
2024    226      18     35    267.2546
2024    226      18     40    267.5415
2024    226      18     45    268.2559
2024    226      18     50    269.3521
2024    226      18     55    270.3442
2024    226      19      0    270.7683
2024    226      19      5    270.2710
2024    226      19     10    269.8230
2024    226      19     15    268.5138
2024    226      19     20    269.1551
2024    226      19     25    268.5669
2024    226      19     30    267.3808
2024    226      19     35    265.1111
2024    226      19     40    263.9605
2024    226      19     45    263.4400
2024    226      19     50    263.4094
2024    226      19     55    263.5664
2024    226      20      0    262.9269
2024    226      20      5    263.8531
2024    226      20     10    263.2065
2024    226      20     15    262.0838
2024    226      20     20    261.6682
2024    226      20     25    262.0712
2024    226      20     30    261.1478
2024    226      20     35    260.1856
2024    226      20     40    259.8412
2024    226      20     45    259.1333
2024    226      20     50    258.9031
2024    226      20     55    258.3447
2024    226      21      0    257.6211
2024    226      21      5    255.8859
2024    226      21     10    256.0622
2024    226      21     15    255.3287
2024    226      21     20    254.6819
2024    226      21     25    255.3880
2024    226      21     30    253.6925
2024    226      21     35    253.7242
2024    226      21     40    252.3211
2024    226      21     45    252.2471
2024    226      21     50    252.1663
2024    226      21     55    251.6750
2024    226      22      0    250.8003
2024    226      22      5    249.5985
2024    226      22     10    248.3592
2024    226      22     15    249.7275
2024    226      22     20    250.0535
2024    226      22     25    249.0660
2024    226      22     30    248.7657
2024    226      22     35    248.2449
2024    226      22     40    248.7614
2024    226      22     45    248.9029
2024    226      22     50    248.4281
2024    226      22     55    244.4890
2024    226      23      0    244.2557
2024    226      23      5    244.5435
2024    226      23     10    242.6091
2024    226      23     15    240.6265
2024    226      23     20    240.7199
2024    226      23     25    241.1644
2024    226      23     30    242.1516
2024    226      23     35    242.6175
2024    226      23     40    243.3781
2024    226      23     45    241.7560
2024    226      23     50    241.4361
2024    226      23     55    239.9684
2024    227       0      0    238.4294
2024    227       0      5    239.5782
2024    227       0     10    239.5668
2024    227       0     15    238.5301
2024    227       0     20    237.9544
2024    227       0     25    237.2527
2024    227       0     30    238.2804
2024    227       0     35    237.2285
2024    227       0     40    237.2488
2024    227       0     45    237.2354
2024    227       0     50    237.4739
2024    227       0     55    237.8405
2024    227       1      0    236.4234
2024    227       1      5    236.1827
2024    227       1     10    236.3344
2024    227       1     15    236.5741
2024    227       1     20    235.2768
2024    227       1     25    234.2767
2024    227       1     30    234.1792
2024    227       1     35    234.1111
2024    227       1     40    234.8045
2024    227       1     45    233.4427
2024    227       1     50    233.3695
2024    227       1     55    233.2813
2024    227       2      0    235.2585
2024    227       2      5    235.9331
2024    227       2     10    235.7795
2024    227       2     15    236.0881
2024    227       2     20    236.2153
2024    227       2     25    235.8275
2024    227       2     30    235.3537
2024    227       2     35    234.9261
2024    227       2     40    235.1315
2024    227       2     45    235.2693
2024    227       2     50    235.5049
2024    227       2     55    237.9175
2024    227       3      0    236.6565
2024    227       3      5    235.1625
2024    227       3     10    234.8917
2024    227       3     15    239.2884
2024    227       3     20    241.1550
2024    227       3     25    239.5675
2024    227       3     30    239.0936
2024    227       3     35    239.3456
2024    227       3     40    239.2381
2024    227       3     45    242.2071
2024    227       3     50    242.9964
2024    227       3     55    241.6922
2024    227       4      0    241.1994
2024    227       4      5    241.2122
2024    227       4     10    240.0169
2024    227       4     15    240.8121
2024    227       4     20    239.1297
2024    227       4     25    238.7374
2024    227       4     30    239.2550
2024    227       4     35    242.3699
2024    227       4     40    242.7080
2024    227       4     45    242.8874
2024    227       4     50    242.9628
2024    227       4     55    242.6251
2024    227       5      0    241.7506
2024    227       5      5    242.8439
2024    227       5     10    242.9379
2024    227       5     15    242.6488
2024    227       5     20    242.8839
2024    227       5     25    242.5169
2024    227       5     30    242.3270
2024    227       5     35    240.5149
2024    227       5     40    238.9815
2024    227       5     45    240.2441
2024    227       5     50    242.7067
2024    227       5     55    241.1949
2024    227       6      0    239.7709
2024    227       6      5    238.3589
2024    227       6     10    238.9539
2024    227       6     15    239.1986
2024    227       6     20    241.3942
2024    227       6     25    238.8858
2024    227       6     30    239.0187
2024    227       6     35    239.1760
2024    227       6     40    239.5738
