|B| in magnetotail where x < -2.
FORMAT:
YEAR    DAY    HOUR    MIN    |B|
2022     74       1     30    231.6780
2022     74       1     35    233.6091
2022     74       1     40    233.4286
2022     74       1     45    233.3872
2022     74       1     50    232.9733
2022     74       1     55    233.4361
2022     74       2      0    233.8032
2022     74       2      5    234.4079
2022     74       2     10    234.3682
2022     74       2     15    235.2988
2022     74       2     20    236.2052
2022     74       2     25    235.6445
2022     74       2     30    235.8211
2022     74       2     35    235.3606
2022     74       2     40    236.1269
2022     74       2     45    236.3631
2022     74       2     50    236.3077
2022     74       2     55    235.1897
2022     74       3      0    231.9320
2022     74       3      5    229.8132
2022     74       3     10    231.5232
2022     74       3     15    233.8634
2022     74       3     20    236.6783
2022     74       3     25    237.0142
2022     74       3     30    235.6875
2022     74       3     35    235.9538
2022     74       3     40    236.2399
2022     74       3     45    236.3478
2022     74       3     50    236.0242
2022     74       3     55    234.2653
2022     74       4      0    232.6058
2022     74       4      5    231.9132
2022     74       4     10    232.3461
2022     74       4     15    233.1338
2022     74       4     20    232.2309
2022     74       4     25    231.3792
2022     74       4     30    230.9421
2022     74       4     35    231.9566
2022     74       4     40    231.9899
2022     74       4     45    232.5213
2022     74       4     50    231.6800
2022     74       4     55    231.2536
2022     74       5      0    228.0008
2022     74       5      5    225.8182
2022     74       5     10    226.5723
2022     74       5     15    227.1984
2022     74       5     20    227.0913
2022     74       5     25    227.6351
2022     74       5     30    226.0120
2022     74       5     35    225.6529
2022     74       5     40    225.6463
2022     74       5     45    226.2126
2022     74       5     50    227.1962
2022     74       5     55    226.3278
2022     74       6      0    226.2577
2022     74       6      5    226.9891
2022     74       6     10    226.3522
2022     74       6     15    226.2383
2022     74       6     20    226.7560
2022     74       6     25    228.6556
2022     74       6     30    229.2521
2022     74       6     35    229.9359
2022     74       6     40    234.0852
2022     74       6     45    233.9067
2022     74       6     50    234.1663
2022     74       6     55    233.0869
2022     74       7      0    235.3854
2022     74       7      5    235.5778
2022     74       7     10    233.8593
2022     74       7     15    234.4977
2022     74       7     20    233.1889
2022     74       7     25    234.2078
2022     74       7     30    234.1982
2022     74       7     35    233.5774
2022     74       7     40    234.5401
2022     74       7     45    235.6832
2022     74       7     50    235.3201
2022     74       7     55    236.7132
2022     74       8      0    237.3177
2022     74       8      5    236.9210
2022     74       8     10    235.9868
2022     74       8     15    236.7287
2022     74       8     20    238.0150
2022     74       8     25    238.6552
2022     74       8     30    239.0397
2022     74       8     35    239.4526
2022     74       8     40    239.6386
2022     74       8     45    238.2942
2022     74       8     50    238.4423
2022     74       8     55    238.1177
2022     74       9      0    237.8733
2022     74       9      5    237.8620
2022     74       9     10    238.5204
2022     74       9     15    238.4650
2022     74       9     20    238.5583
2022     74       9     25    237.9300
2022     74       9     30    238.5058
2022     74       9     35    238.2149
