X-point locations.
FORMAT:
YEAR    DAY    HOUR    MIN    RATE    DISTANCE
2022     73       3      0        0.00    nan   
2022     73       3      5        0.00    nan   
2022     73       3     10        0.00    nan   
2022     73       3     15        0.00    nan   
2022     73       3     20        0.00    nan   
2022     73       3     25        0.00    nan   
2022     73       3     30        0.00    nan   
2022     73       3     35        0.00    nan   
2022     73       3     40        0.00    nan   
2022     73       3     45        0.00    nan   
2022     73       3     50        0.00    nan   
2022     73       3     55        0.00    nan   
2022     73       4      0        0.00    nan   
2022     73       4      5        0.00    nan   
2022     73       4     10        0.00    nan   
2022     73       4     15        0.00    nan   
2022     73       4     20        0.00    nan   
2022     73       4     25        0.00    nan   
2022     73       4     30        0.00    nan   
2022     73       4     35        0.00    nan   
2022     73       4     40        0.00    nan   
2022     73       4     45        0.00    nan   
2022     73       4     50        0.00    nan   
2022     73       4     55        0.00    nan   
2022     73       5      0        0.00    nan   
2022     73       5      5        0.00    nan   
2022     73       5     10        0.00    nan   
2022     73       5     15        0.00    nan   
2022     73       5     20        0.00    nan   
2022     73       5     25        0.00    nan   
2022     73       5     30        0.00    nan   
2022     73       5     35        0.00    nan   
2022     73       5     40        0.00    nan   
2022     73       5     45        0.00    nan   
2022     73       5     50        0.00    nan   
2022     73       5     55        0.00    nan   
2022     73       6      0        0.00    nan   
2022     73       6      5        0.00    nan   
2022     73       6     10        0.00    nan   
2022     73       6     15        0.00    nan   
2022     73       6     20        0.00    nan   
2022     73       6     25        0.00    nan   
2022     73       6     30        0.00    nan   
2022     73       6     35        0.00    nan   
2022     73       6     40        0.00    nan   
2022     73       6     45        0.00    nan   
2022     73       6     50        0.00    nan   
2022     73       6     55        0.00    nan   
2022     73       7      0        0.00    nan   
2022     73       7      5        0.00    nan   
2022     73       7     10        0.00    nan   
2022     73       7     15        0.00    nan   
2022     73       7     20        0.00    nan   
2022     73       7     25        0.00    nan   
2022     73       7     30        0.00    nan   
2022     73       7     35        0.00    nan   
2022     73       7     40        0.00    nan   
2022     73       7     45        0.00    nan   
2022     73       7     50        0.00    nan   
2022     73       7     55        0.00    nan   
2022     73       8      0        0.00    nan   
2022     73       8      5        0.00    nan   
2022     73       8     10        0.00    nan   
2022     73       8     15        0.00    nan   
2022     73       8     20        0.00    nan   
2022     73       8     25        0.00    nan   
2022     73       8     30        0.00    nan   
2022     73       8     35        0.00    nan   
2022     73       8     40        0.00    nan   
2022     73       8     45        0.00    nan   
2022     73       8     50        0.00    nan   
2022     73       8     55        0.00    nan   
2022     73       9      0        0.00    nan   
2022     73       9      5        0.00    nan   
2022     73       9     10        0.00    nan   
2022     73       9     15        0.00    nan   
2022     73       9     20        0.00    nan   
2022     73       9     25        0.00    nan   
2022     73       9     30        0.00    nan   
2022     73       9     35        0.00    nan   
2022     73       9     40        0.00    nan   
2022     73       9     45        0.00    nan   
2022     73       9     50        0.00    nan   
2022     73       9     55        0.00    nan   
2022     73      10      0        0.00    nan   
2022     73      10      5        0.00    nan   
2022     73      10     10        0.00    nan   
2022     73      10     15        0.00    nan   
2022     73      10     20        0.00    nan   
2022     73      10     25        0.00    nan   
2022     73      10     30        0.00    nan   
2022     73      10     35        0.00    nan   
2022     73      10     40        0.00    nan   
2022     73      10     45        0.00    nan   
2022     73      10     50        0.00    nan   
2022     73      10     55        0.00    nan   
2022     73      11      0        0.00    nan   
2022     73      11      5        0.00    nan   
2022     73      11     10        0.00    nan   
2022     73      11     15        0.00    nan   
2022     73      11     20        0.00    nan   
2022     73      11     25        0.00    nan   
2022     73      11     30        0.00    nan   
2022     73      11     35        0.00    nan   
2022     73      11     40        0.00    nan   
2022     73      11     45        0.00    nan   
2022     73      11     50        0.00    nan   
2022     73      11     55        0.00    nan   
2022     73      12      0        0.00    nan   
2022     73      12      5        0.00    nan   
2022     73      12     10        0.00    nan   
2022     73      12     15        0.00    nan   
2022     73      12     20        0.00    nan   
2022     73      12     25        0.00    nan   
2022     73      12     30        0.00    nan   
2022     73      12     35        0.00    nan   
2022     73      12     40        0.00    nan   
2022     73      12     45        0.00    nan   
2022     73      12     50        0.00    nan   
2022     73      12     55        0.00    nan   
2022     73      13      0        0.00    nan   
2022     73      13      5        0.00    nan   
2022     73      13     10        0.00    nan   
2022     73      13     15        0.00    nan   
2022     73      13     20        0.00    nan   
2022     73      13     25        0.00    nan   
2022     73      13     30        0.00    nan   
2022     73      13     35        0.00    nan   
2022     73      13     40        0.00    nan   
2022     73      13     45        0.00    nan   
2022     73      13     50        0.00    nan   
2022     73      13     55        0.00    nan   
2022     73      14      0        0.00    nan   
2022     73      14      5        0.00    nan   
2022     73      14     10        0.00    nan   
2022     73      14     15        0.00    nan   
2022     73      14     20        0.00    nan   
2022     73      14     25        0.00    nan   
2022     73      14     30        0.00    nan   
2022     73      14     35        0.00    nan   
2022     73      14     40        0.00    nan   
2022     73      14     45        0.00    nan   
2022     73      14     50        0.00    nan   
2022     73      14     55        0.00    nan   
2022     73      15      0        0.00    nan   
2022     73      15      5        0.00    nan   
2022     73      15     10        0.00    nan   
2022     73      15     15        0.00    nan   
2022     73      15     20        0.00    nan   
2022     73      15     25        0.00    nan   
2022     73      15     30        0.00    nan   
2022     73      15     35        0.00    nan   
2022     73      15     40        0.00    nan   
2022     73      15     45        0.00    nan   
2022     73      15     50        0.00    nan   
2022     73      15     55        0.00    nan   
2022     73      16      0        0.00    nan   
2022     73      16      5        0.00    nan   
2022     73      16     10        0.00    nan   
2022     73      16     15        0.00    nan   
2022     73      16     20        0.00    nan   
2022     73      16     25        0.00    nan   
2022     73      16     30        0.00    nan   
2022     73      16     35        0.00    nan   
2022     73      16     40        0.00    nan   
2022     73      16     45        0.00    nan   
2022     73      16     50        0.00    nan   
2022     73      16     55        0.00    nan   
2022     73      17      0        0.00    nan   
