goesp_part_flux_P5M: (time -> (P1, P5, P10, P30, P50, P100, E_8, E2_0, E4_0, P60, P500))
2022-10-21 07:05:00 -> (0.3853520452976227, 0.33635205030441284, 0.3333520293235779, 0.3263520300388336, 0.3253520429134369, 0.31035202741622925, -100000.0, 4.0, -100000.0, 0.32035204768180847, 0.29335203766822815)
2022-10-21 07:10:00 -> (0.3483489751815796, 0.2753489911556244, 0.27334898710250854, 0.2533489763736725, 0.2533489763736725, 0.2453489899635315, -100000.0, 239.69644165039062, -100000.0, 0.249348983168602, 0.2373489886522293)
2022-10-21 07:15:00 -> (0.3896840512752533, 0.3456840515136719, 0.33668407797813416, 0.29368406534194946, 0.2916840612888336, 0.2826840579509735, -100000.0, 134.27914428710938, -100000.0, 0.2896840572357178, 0.27068406343460083)
2022-10-21 07:20:00 -> (0.4386839270591736, 0.3046839237213135, 0.29168394207954407, 0.2886839509010315, 0.2876839339733124, 0.27868393063545227, -100000.0, 65.80127716064453, -100000.0, 0.28568392992019653, 0.2666839361190796)
2022-10-21 07:25:00 -> (0.6726858615875244, 0.45468583703041077, 0.40268582105636597, 0.3186858296394348, 0.31568583846092224, 0.30768582224845886, -100000.0, 20.66275978088379, -100000.0, 0.3146858215332031, 0.29068583250045776)
2022-10-21 07:30:00 -> (0.42035219073295593, 0.323352187871933, 0.31435221433639526, 0.307352215051651, 0.30535221099853516, 0.29635220766067505, -100000.0, 136.08189392089844, -100000.0, 0.3033522069454193, 0.2853522002696991)
2022-10-21 07:35:00 -> (0.40501880645751953, 0.3310188055038452, 0.31501880288124084, 0.3010188043117523, 0.3010188043117523, 0.2950187921524048, -100000.0, 83.27931213378906, -100000.0, 0.29801881313323975, 0.28001880645751953)
2022-10-21 07:40:00 -> (0.472687304019928, 0.39768731594085693, 0.3656873106956482, 0.32568731904029846, 0.32468733191490173, 0.31668731570243835, -100000.0, 115.9797592163086, -100000.0, 0.3196873068809509, 0.30268731713294983)
2022-10-21 07:45:00 -> (0.555687427520752, 0.36168742179870605, 0.3586874008178711, 0.3236874043941498, 0.32168740034103394, 0.3116874098777771, -100000.0, 118.12950134277344, -100000.0, 0.3196874260902405, 0.3066874146461487)
2022-10-21 07:50:00 -> (0.5660200715065002, 0.3700200915336609, 0.3610200881958008, 0.33802008628845215, 0.3350200951099396, 0.32902011275291443, -100000.0, 125.00444793701172, -100000.0, 0.332020103931427, 0.30002009868621826)
2022-10-21 07:55:00 -> (0.5546855330467224, 0.3416855037212372, 0.33068549633026123, 0.30668550729751587, 0.3046855032444, 0.2906855046749115, -100000.0, 94.59815216064453, -100000.0, 0.3026854991912842, 0.2786855101585388)
