|B| in magnetotail where x < -2.
FORMAT:
YEAR    DAY    HOUR    MIN    |B|
2024    132      14     10    264.2745
2024    132      14     15    262.7253
2024    132      14     20    265.5427
2024    132      14     25    265.2611
2024    132      14     30    264.5278
2024    132      14     35    262.2643
2024    132      14     40    258.8926
2024    132      14     45    260.3965
2024    132      14     50    259.3488
2024    132      14     55    260.5411
2024    132      15      0    263.0251
2024    132      15      5    262.8742
2024    132      15     10    259.6274
2024    132      15     15    252.9266
2024    132      15     20    250.0327
2024    132      15     25    247.7943
2024    132      15     30    242.6860
2024    132      15     35    243.4225
2024    132      15     40    243.9660
2024    132      15     45    243.1729
2024    132      15     50    244.7642
2024    132      15     55    238.2425
2024    132      16      0    240.2841
2024    132      16      5    239.2635
2024    132      16     10    238.9876
2024    132      16     15    241.3318
2024    132      16     20    240.5959
2024    132      16     25    242.2159
2024    132      16     30    237.5048
2024    132      16     35    233.0843
2024    132      16     40    231.1795
2024    132      16     45    227.0604
2024    132      16     50    223.0941
2024    132      16     55    222.3323
2024    132      17      0    219.3364
2024    132      17      5    218.8050
2024    132      17     10    221.5051
2024    132      17     15    224.9327
2024    132      17     20    221.3275
2024    132      17     25    222.4268
2024    132      17     30    219.3223
2024    132      17     35    216.7130
2024    132      17     40    214.2786
2024    132      17     45    210.9981
2024    132      17     50    208.3134
2024    132      17     55    205.2017
2024    132      18      0    201.9283
2024    132      18      5    201.2285
2024    132      18     10    200.2277
2024    132      18     15    200.2522
2024    132      18     20    206.9692
2024    132      18     25    210.7709
2024    132      18     30    219.1791
2024    132      18     35    220.9661
2024    132      18     40    215.7696
2024    132      18     45    224.1740
2024    132      18     50    213.0655
2024    132      18     55    208.4719
2024    132      19      0    208.3692
2024    132      19      5    211.8222
2024    132      19     10    213.4691
2024    132      19     15    220.0914
2024    132      19     20    216.0548
2024    132      19     25    218.2955
2024    132      19     30    221.8081
2024    132      19     35    219.6944
2024    132      19     40    215.3960
2024    132      19     45    212.6766
2024    132      19     50    208.0182
2024    132      19     55    198.7439
2024    132      20      0    200.5618
2024    132      20      5    204.2093
2024    132      20     10    206.0732
2024    132      20     15    204.3309
2024    132      20     20    202.3038
2024    132      20     25    200.8284
2024    132      20     30    204.1621
2024    132      20     35    209.8999
2024    132      20     40    207.1590
2024    132      20     45    205.9668
2024    132      20     50    211.6890
2024    132      20     55    214.9599
2024    132      21      0    209.8631
2024    132      21      5    206.6757
2024    132      21     10    209.5028
2024    132      21     15    204.4012
2024    132      21     20    195.6203
2024    132      21     25    197.9003
2024    132      21     30    198.3937
2024    132      21     35    193.5940
2024    132      21     40    194.1431
2024    132      21     45    198.2923
2024    132      21     50    194.1122
2024    132      21     55    192.9600
2024    132      22      0    195.0368
2024    132      22      5    190.9242
2024    132      22     10    188.2850
2024    132      22     15    190.0711
2024    132      22     20    192.0990
2024    132      22     25    187.7756
2024    132      22     30    187.4448
2024    132      22     35    187.3263
2024    132      22     40    166.8331
2024    132      22     45    165.9321
2024    132      22     50    171.3568
2024    132      22     55    169.6696
2024    132      23      0    171.4297
2024    132      23      5    166.9869
2024    132      23     10    166.0404
2024    132      23     15    167.6140
2024    132      23     20    172.4128
2024    132      23     25    175.7719
2024    132      23     30    171.9233
2024    132      23     35    171.5550
2024    132      23     40    171.3798
2024    132      23     45    171.6054
2024    132      23     50    172.2011
2024    132      23     55    171.5754
2024    133       0      0    169.9025
2024    133       0      5    170.5332
2024    133       0     10    170.3750
2024    133       0     15    170.3960
2024    133       0     20    169.3549
2024    133       0     25    169.4106
2024    133       0     30    168.7084
2024    133       0     35    169.8114
2024    133       0     40    169.3346
2024    133       0     45    168.5983
2024    133       0     50    171.5182
2024    133       0     55    172.8402
2024    133       1      0    171.9078
2024    133       1      5    174.9690
2024    133       1     10    177.6872
2024    133       1     15    182.5087
2024    133       1     20    189.8564
2024    133       1     25    192.2865
2024    133       1     30    191.6491
2024    133       1     35    186.9037
2024    133       1     40    186.4559
2024    133       1     45    186.5908
2024    133       1     50    183.6454
2024    133       1     55    182.8022
2024    133       2      0    183.7628
2024    133       2      5    189.5138
2024    133       2     10    192.3020
2024    133       2     15    183.6659
2024    133       2     20    186.7461
2024    133       2     25    182.1155
2024    133       2     30    179.7599
2024    133       2     35    180.8132
2024    133       2     40    187.5211
2024    133       2     45    194.2552
2024    133       2     50    198.8237
2024    133       2     55    198.4340
2024    133       3      0    188.4963
2024    133       3      5    187.1429
2024    133       3     10    185.6931
2024    133       3     15    184.0257
2024    133       3     20    182.3812
2024    133       3     25    178.5735
2024    133       3     30    177.8359
2024    133       3     35    177.6406
2024    133       3     40    187.1397
2024    133       3     45    194.7495
2024    133       3     50    189.5153
2024    133       3     55    187.3459
2024    133       4      0    188.0643
2024    133       4      5    191.4536
2024    133       4     10    193.7413
2024    133       4     15    190.8984
2024    133       4     20    177.5642
2024    133       4     25    173.1068
2024    133       4     30    172.9297
2024    133       4     35    173.6243
2024    133       4     40    179.0024
2024    133       4     45    178.3844
2024    133       4     50    177.9048
2024    133       4     55    173.0254
2024    133       5      0    169.0291
2024    133       5      5    168.2516
2024    133       5     10    166.6262
2024    133       5     15    169.1213
2024    133       5     20    174.0581
2024    133       5     25    171.6552
2024    133       5     30    171.1745
2024    133       5     35    170.3293
2024    133       5     40    171.4633
2024    133       5     45    172.8379
2024    133       5     50    170.2815
2024    133       5     55    169.4271
2024    133       6      0    167.9695
2024    133       6      5    167.6813
2024    133       6     10    167.5250
2024    133       6     15    168.0750
2024    133       6     20    167.6571
2024    133       6     25    165.3095
2024    133       6     30    163.6533
2024    133       6     35    163.8216
2024    133       6     40    163.0516
2024    133       6     45    161.1175
2024    133       6     50    162.0734
2024    133       6     55    162.4407
2024    133       7      0    159.9224
2024    133       7      5    160.5440
2024    133       7     10    161.2535
2024    133       7     15    161.4087
2024    133       7     20    162.2444
2024    133       7     25    163.1160
2024    133       7     30    163.8652
2024    133       7     35    164.0664
2024    133       7     40    163.1298
2024    133       7     45    162.7400
2024    133       7     50    163.3757
2024    133       7     55    162.5865
2024    133       8      0    162.3640
2024    133       8      5    162.3101
2024    133       8     10    162.3923
2024    133       8     15    162.3767
2024    133       8     20    162.0792
2024    133       8     25    161.7243
2024    133       8     30    161.5244
2024    133       8     35    160.3746
2024    133       8     40    159.5386
2024    133       8     45    158.8267
2024    133       8     50    158.3007
2024    133       8     55    158.6580
2024    133       9      0    158.0334
2024    133       9      5    158.6240
2024    133       9     10    159.1427
2024    133       9     15    158.7059
2024    133       9     20    158.9475
2024    133       9     25    158.2476
2024    133       9     30    164.2539
2024    133       9     35    170.7763
2024    133       9     40    171.5378
2024    133       9     45    172.5753
2024    133       9     50    174.6739
2024    133       9     55    175.4002
2024    133      10      0    173.1410
2024    133      10      5    173.3678
2024    133      10     10    170.3195
2024    133      10     15    167.5499
2024    133      10     20    166.5366
2024    133      10     25    164.9839
2024    133      10     30    166.3721
2024    133      10     35    165.7819
2024    133      10     40    164.4357
2024    133      10     45    159.7947
2024    133      10     50    158.5232
2024    133      10     55    159.2417
2024    133      11      0    159.1959
2024    133      11      5    159.5235
2024    133      11     10    159.6689
2024    133      11     15    159.4474
2024    133      11     20    160.1961
2024    133      11     25    159.3786
2024    133      11     30    159.5996
2024    133      11     35    158.9658
2024    133      11     40    158.9643
2024    133      11     45    159.2181
2024    133      11     50    160.2599
2024    133      11     55    161.3746
2024    133      12      0    160.5866
2024    133      12      5    160.0592
2024    133      12     10    160.2381
2024    133      12     15    160.5128
2024    133      12     20    160.7841
2024    133      12     25    160.1639
2024    133      12     30    159.8058
2024    133      12     35    160.2575
2024    133      12     40    160.4588
2024    133      12     45    159.9856
2024    133      12     50    160.6877
2024    133      12     55    161.0304
2024    133      13      0    161.0279
2024    133      13      5    160.5810
2024    133      13     10    160.6923
2024    133      13     15    160.7618
2024    133      13     20    161.5147
2024    133      13     25    160.1628
2024    133      13     30    159.9946
2024    133      13     35    160.8192
2024    133      13     40    159.8814
2024    133      13     45    160.5903
2024    133      13     50    161.2468
2024    133      13     55    161.3314
2024    133      14      0    161.7959
2024    133      14      5    161.7169
2024    133      14     10    162.6792
2024    133      14     15    161.3920
2024    133      14     20    161.1504
2024    133      14     25    161.5396
2024    133      14     30    161.0687
2024    133      14     35    160.7698
2024    133      14     40    160.6828
2024    133      14     45    160.8607
2024    133      14     50    159.7329
2024    133      14     55    159.9335
2024    133      15      0    159.6448
2024    133      15      5    160.6633
2024    133      15     10    161.9508
2024    133      15     15    162.9290
2024    133      15     20    163.8535
2024    133      15     25    163.9649
2024    133      15     30    163.5429
2024    133      15     35    163.2150
2024    133      15     40    163.0326
2024    133      15     45    162.1106
2024    133      15     50    161.2978
2024    133      15     55    159.2156
2024    133      16      0    159.5620
2024    133      16      5    159.1984
2024    133      16     10    159.2598
2024    133      16     15    159.7306
2024    133      16     20    159.4111
2024    133      16     25    159.7780
2024    133      16     30    160.3269
2024    133      16     35    160.1338
2024    133      16     40    160.3052
2024    133      16     45    159.0897
2024    133      16     50    159.1610
2024    133      16     55    158.0288
2024    133      17      0    158.1761
2024    133      17      5    158.3204
2024    133      17     10    158.2977
2024    133      17     15    158.1773
2024    133      17     20    158.9108
2024    133      17     25    158.5799
2024    133      17     30    157.9013
2024    133      17     35    158.6402
2024    133      17     40    158.7654
2024    133      17     45    159.9899
2024    133      17     50    159.4711
2024    133      17     55    160.6916
2024    133      18      0    161.2750
2024    133      18      5    161.6866
2024    133      18     10    162.8831
2024    133      18     15    163.1482
2024    133      18     20    163.3247
2024    133      18     25    163.7835
2024    133      18     30    164.4947
2024    133      18     35    163.0021
2024    133      18     40    163.0343
2024    133      18     45    163.0972
2024    133      18     50    163.5381
2024    133      18     55    161.8690
2024    133      19      0    161.6948
2024    133      19      5    161.0403
2024    133      19     10    161.4061
2024    133      19     15    162.0715
2024    133      19     20    162.1442
2024    133      19     25    162.7214
2024    133      19     30    162.7670
2024    133      19     35    162.5602
2024    133      19     40    162.4473
2024    133      19     45    162.7716
2024    133      19     50    163.4038
2024    133      19     55    162.7033
2024    133      20      0    162.4127
2024    133      20      5    163.0424
2024    133      20     10    164.2865
2024    133      20     15    164.2246
2024    133      20     20    163.8387
2024    133      20     25    163.1367
2024    133      20     30    163.4091
2024    133      20     35    163.0269
2024    133      20     40    162.9001
2024    133      20     45    165.6921
2024    133      20     50    163.3461
2024    133      20     55    166.0307
2024    133      21      0    166.2928
2024    133      21      5    169.5358
2024    133      21     10    169.2107
2024    133      21     15    169.5831
2024    133      21     20    168.4146
2024    133      21     25    169.0956
2024    133      21     30    167.5264
2024    133      21     35    168.9267
2024    133      21     40    169.1155
