2015-06-22 12:46:00;140.630; 53.286;220.833;323.210; 71.167;150.616;1279.100;118.641;154.060;353.161;448.217;417.580;403.000;211.000;103.475; 49.670;234.300; 88.155;167.817;165.366;120.608;209.934;212.985;100.395;163.859;121.575; 96.400;210.830;180.165;256.675;208.955;117.775;236.862;  0.887;137.190;286.590;  4.344; 16.453;112.459
2015-06-22 12:48:00;141.550; 54.745;223.250;317.646; 69.733;148.358;1298.550;116.638;152.099;351.629;448.233;418.655;397.500;216.000;101.508; 50.020;241.400; 90.575;164.459;161.886;119.917;205.000;213.458;101.256;162.973;120.565; 95.333;209.350;183.270;258.560;207.565;119.005;235.729;  0.914;138.995;286.965;  4.076; 15.769;109.559
2015-06-22 12:50:00;141.355; 54.501;219.750;321.896; 69.775;148.000;1289.150;117.327;155.078;351.189;445.800;418.330;402.000;215.500; 98.400; 48.630;237.340; 86.995;164.009;162.800;118.089;204.534;212.238; 99.951;169.207;119.860; 94.333;207.835;181.370;259.915;208.245;118.030;236.104;  1.063;138.995;289.280;  4.336; 16.910;111.492
2015-06-22 12:52:00;141.790; 52.313;223.083;324.641; 71.200;147.850;1288.550;119.549;155.554;349.443;445.591;415.830;396.500;213.000; 99.950; 48.850;236.590; 88.410;159.933;162.084;119.354;205.666;213.075;103.892;163.327;121.745; 95.200;206.785;179.750;259.235;206.475;116.310;233.699;  0.923;140.750;286.960;  4.547; 16.872;111.465
2015-06-22 12:54:00;139.215; 54.224;221.250;318.513; 68.442;148.917;1288.300;117.854;156.083;354.305;447.475;409.145;402.500;216.500; 97.883; 49.520;234.365; 88.090;162.809;160.221;118.334;205.534;217.454;101.417;163.440;117.575; 95.933;211.055;183.045;262.870;204.800;115.875;233.216;  0.888;140.200;285.930;  4.215; 16.332;111.410
2015-06-22 12:56:00;138.735; 56.271;220.666;320.619; 71.142;149.633;1282.850;113.835;150.088;352.135;444.917;411.430;405.000;215.500;101.234; 49.420;237.180; 87.315;162.691;161.994;118.479;205.534;214.988;100.905;163.193;119.280; 95.600;208.690;183.715;260.675;204.190;117.275;237.288;  0.808;139.545;286.285;  4.645; 16.029;110.940
2015-06-22 12:58:00;142.040; 55.154;218.084;321.229; 69.150;145.367;1286.300;116.790;154.997;351.080;444.050;414.305;402.000;210.500;103.208; 49.680;237.910; 89.465;166.366;162.018;121.712;207.067;212.708; 99.833;167.229;123.010; 96.067;210.575;183.435;260.615;204.100;117.310;234.657;  1.064;140.055;284.925;  4.700; 16.464;110.636
2015-06-22 13:00:00;141.335; 55.803;221.333;316.282; 71.008;147.300;1282.000;119.243;153.673;347.929;449.075;418.565;399.000;216.000;100.650; 48.920;233.540; 89.255;162.809;164.109;118.050;206.333;212.666;101.848;162.954;121.190; 97.000;208.090;182.985;259.650;204.380;118.980;233.779;  0.976;139.670;280.560;  4.628; 16.494;109.860
2015-06-22 13:02:00;140.105; 53.843;221.584;319.787; 69.292;149.517;1295.850;113.193;155.040;355.389;449.083;418.105;398.500;213.000;102.134; 50.130;232.050; 86.375;166.258;162.102;119.658;207.933;214.987;101.452;164.564;118.620; 96.733;211.370;181.725;256.380;207.590;115.890;234.455;  0.853;138.560;286.325;  4.493; 16.405;110.220
2015-06-22 13:04:00;143.450; 55.785;219.000;323.659; 67.708;150.409;1276.000;118.170;154.074;346.180;445.900;419.015;405.500;217.500; 98.966; 47.180;238.020; 88.430;164.358;162.304;117.733;206.067;212.194;105.431;165.011;120.110; 97.067;209.600;181.885;260.665;209.215;116.145;237.141;  0.844;138.905;288.835;  4.245; 16.333;111.188
