X-point locations.
FORMAT:
YEAR    DAY    HOUR    MIN    RATE    DISTANCE
2022     73      21     25        0.00    13.416
2022     73      21     30        0.00    13.416
2022     73      21     35        0.00    13.416
2022     73      21     40        0.00    13.416
2022     73      21     45        0.00    13.416
2022     73      21     50        0.00    13.416
2022     73      21     55        0.00    13.416
2022     73      22      0        0.00    13.416
2022     73      22      5        0.00    13.416
2022     73      22     10        0.00    13.416
2022     73      22     15        0.00    13.416
2022     73      22     20        0.00    13.416
2022     73      22     25        0.00    13.416
2022     73      22     30        0.00    13.416
2022     73      22     35        0.00    13.416
2022     73      22     40        0.00    13.416
2022     73      22     45        0.00    13.416
2022     73      22     50        0.00    13.416
2022     73      22     55        0.00    13.416
2022     73      23      0        0.00    13.416
2022     73      23      5        0.00    13.416
2022     73      23     10        0.00    13.416
2022     73      23     15        0.00    13.416
2022     73      23     20        0.00    13.416
2022     73      23     25        0.00    13.416
2022     73      23     30        0.00    13.416
2022     73      23     35        0.00    13.416
2022     73      23     40        0.00    13.416
2022     73      23     45        0.00    13.416
2022     73      23     50        0.00    13.416
2022     73      23     55        0.00    13.416
2022     74       0      0        0.00    13.416
2022     74       0      5        0.00    13.416
2022     74       0     10        0.00    13.416
2022     74       0     15        0.00    13.416
2022     74       0     20        0.00    13.416
2022     74       0     25        0.00    13.416
2022     74       0     30        0.00    13.416
2022     74       0     35        0.00    13.416
2022     74       0     40        0.00    13.416
2022     74       0     45        0.00    13.416
2022     74       0     50        0.00    13.416
2022     74       0     55        0.00    13.416
2022     74       1      0        0.00    13.416
2022     74       1      5        0.00    13.416
2022     74       1     10        0.00    13.416
2022     74       1     15        0.00    13.416
2022     74       1     20        4.17    11.770
2022     74       1     25        0.00    13.416
2022     74       1     30        0.00    13.416
2022     74       1     35        0.00    13.416
2022     74       1     40        0.00    13.416
2022     74       1     45        2.03    11.889
2022     74       1     50        0.00    13.416
2022     74       1     55        3.74    11.933
2022     74       2      0        0.99    11.973
2022     74       2      5        1.05    11.937
2022     74       2     10        3.13    11.980
2022     74       2     15        1.90    11.781
2022     74       2     20        7.93    11.741
2022     74       2     25        6.38    11.905
2022     74       2     30        0.00    13.416
2022     74       2     35        0.00    13.416
2022     74       2     40        0.00    13.416
2022     74       2     45        0.00    13.416
2022     74       2     50        0.00    13.416
