goesp_part_flux_P5M: (time -> (P1, P5, P10, P30, P50, P100, E_8, E2_0, E4_0, P60, P500))
2024-03-03 09:05:00 -> (9.328340530395508, 0.19034042954444885, 0.18634042143821716, 0.1793404221534729, 0.1753404289484024, 0.1753404289484024, -100000.0, 38.34127426147461, -100000.0, 0.1753404289484024, 0.1573404222726822)
2024-03-03 09:10:00 -> (9.284674644470215, 0.2166750729084015, 0.2126750648021698, 0.20567506551742554, 0.20267507433891296, 0.19867506623268127, -100000.0, 4.0, -100000.0, 0.20167507231235504, 0.1866750717163086)
2024-03-03 09:15:00 -> (8.891340255737305, 0.21234063804149628, 0.2003406286239624, 0.17934063076972961, 0.1783406287431717, 0.17734062671661377, -100000.0, 25.515079498291016, -100000.0, 0.1783406287431717, 0.1653406322002411)
2024-03-03 09:20:00 -> (10.130340576171875, 0.17634059488773346, 0.17234060168266296, 0.1653405874967575, 0.16434060037136078, 0.16434060037136078, -100000.0, 23.3248233795166, -100000.0, 0.16434060037136078, 0.161340594291687)
2024-03-03 09:25:00 -> (11.640340805053711, 0.19934053719043732, 0.19534052908420563, 0.1813405305147171, 0.17134054005146027, 0.164340540766716, -100000.0, 68.22480010986328, -100000.0, 0.1683405339717865, 0.15334053337574005)
2024-03-03 09:30:00 -> (12.083340644836426, 0.1823406219482422, 0.1783406287431717, 0.17134062945842743, 0.1703406274318695, 0.16934062540531158, -100000.0, 9.254537582397461, -100000.0, 0.1703406274318695, 0.1613406240940094)
2024-03-03 09:35:00 -> (12.27867317199707, 0.2376735657453537, 0.233673557639122, 0.19967356324195862, 0.19767355918884277, 0.18467356264591217, -100000.0, 54.68912887573242, -100000.0, 0.1946735680103302, 0.15467356145381927)
2024-03-03 09:40:00 -> (13.41867446899414, 0.20967423915863037, 0.20567423105239868, 0.18167424201965332, 0.17867423593997955, 0.17767423391342163, -100000.0, 67.99314880371094, -100000.0, 0.17767423391342163, 0.17067423462867737)
2024-03-03 09:45:00 -> (13.379008293151855, 0.2400081902742386, 0.23500819504261017, 0.21400819718837738, 0.21300819516181946, 0.2110081911087036, -100000.0, 72.49188232421875, -100000.0, 0.21300819516181946, 0.18400819599628448)
2024-03-03 09:50:00 -> (11.673340797424316, 0.19634035229682922, 0.18534034490585327, 0.16334034502506256, 0.16234034299850464, 0.16034035384655, -100000.0, 4.0, -100000.0, 0.16234034299850464, 0.15734034776687622)
2024-03-03 09:55:00 -> (20.828340530395508, 0.19534046947956085, 0.19134046137332916, 0.17734046280384064, 0.1763404756784439, 0.17034046351909637, -100000.0, 78.69561767578125, -100000.0, 0.175340473651886, 0.16534046828746796)
2024-03-03 10:00:00 -> (21.119672775268555, 0.17767217755317688, 0.17267218232154846, 0.1656721830368042, 0.16367217898368835, 0.15767218172550201, -100000.0, 22.119600296020508, -100000.0, 0.1616721898317337, 0.15067218244075775)
2024-03-03 10:05:00 -> (18.216339111328125, 0.18833959102630615, 0.18433959782123566, 0.1773395985364914, 0.17633959650993347, 0.17533959448337555, -100000.0, 79.87179565429688, -100000.0, 0.17633959650993347, 0.16133959591388702)
2024-03-03 10:10:00 -> (9.88833999633789, 0.21733979880809784, 0.21333979070186615, 0.1893397867679596, 0.18633979558944702, 0.17933979630470276, -100000.0, 4.0, -100000.0, 0.18233978748321533, 0.17733979225158691)
2024-03-03 10:15:00 -> (7.516339302062988, 0.20833908021450043, 0.20333907008171082, 0.17033907771110535, 0.1683390736579895, 0.16633906960487366, -100000.0, 26.55223274230957, -100000.0, 0.1683390736579895, 0.15333907306194305)
2024-03-03 10:20:00 -> (6.006673336029053, 0.2496734857559204, 0.24567349255084991, 0.21267348527908325, 0.2106734961271286, 0.20967349410057068, -100000.0, 4.0, -100000.0, 0.2106734961271286, 0.17867349088191986)
2024-03-03 10:25:00 -> (6.0583391189575195, 0.19733920693397522, 0.19333921372890472, 0.17633920907974243, 0.1753392070531845, 0.16933920979499817, -100000.0, 13.221270561218262, -100000.0, 0.1743392050266266, 0.16133920848369598)
2024-03-03 10:30:00 -> (6.661673069000244, 0.20567302405834198, 0.20167303085327148, 0.19467303156852722, 0.19167302548885345, 0.19067302346229553, -100000.0, 44.68183517456055, -100000.0, 0.19167302548885345, 0.17867302894592285)
2024-03-03 10:35:00 -> (8.401005744934082, 0.19000589847564697, 0.18500590324401855, 0.1780059039592743, 0.17600589990615845, 0.17200589179992676, -100000.0, 15.417838096618652, -100000.0, 0.17500589787960052, 0.16800589859485626)
2024-03-03 10:40:00 -> (5.732672214508057, 0.1936722844839096, 0.1896722912788391, 0.18267229199409485, 0.17967228591442108, 0.1716722846031189, -100000.0, 48.58034896850586, -100000.0, 0.17567229270935059, 0.1586722880601883)
2024-03-03 10:45:00 -> (6.384006023406982, 0.21200616657733917, 0.20800615847110748, 0.19500616192817688, 0.1920061558485031, 0.18600615859031677, -100000.0, 26.782686233520508, -100000.0, 0.19000616669654846, 0.18000616133213043)
2024-03-03 10:50:00 -> (5.363672256469727, 0.17667202651500702, 0.17267203330993652, 0.16567203402519226, 0.1626720279455185, 0.16167202591896057, -100000.0, 45.13713836669922, -100000.0, 0.16167202591896057, 0.1546720266342163)
2024-03-03 10:55:00 -> (4.026005268096924, 0.2100052535533905, 0.20600526034832, 0.17300525307655334, 0.1710052490234375, 0.16400524973869324, -100000.0, 95.0011978149414, -100000.0, 0.167005255818367, 0.15200525522232056)
2024-03-03 11:00:00 -> (4.691672325134277, 0.2086724191904068, 0.2046724110841751, 0.19767241179943085, 0.19667240977287292, 0.18967241048812866, -100000.0, 196.2796173095703, -100000.0, 0.1956724226474762, 0.17067241668701172)
2024-03-03 11:05:00 -> (3.460338592529297, 0.20733867585659027, 0.19633866846561432, 0.16833867132663727, 0.1653386652469635, 0.16333867609500885, -100000.0, 81.78173828125, -100000.0, 0.16433867812156677, 0.161338672041893)
2024-03-03 11:10:00 -> (3.3023388385772705, 0.1903388947248459, 0.18533888459205627, 0.178338885307312, 0.178338885307312, 0.1773388832807541, -100000.0, 122.16683197021484, -100000.0, 0.1773388832807541, 0.1653388887643814)
2024-03-03 11:15:00 -> (3.1640055179595947, 0.22800543904304504, 0.21700544655323029, 0.19500544667243958, 0.19500544667243958, 0.18600544333457947, -100000.0, 155.4462127685547, -100000.0, 0.19300544261932373, 0.16400544345378876)
