goesp_part_flux_P5M: (time -> (P1, P5, P10, P30, P50, P100, E_8, E2_0, E4_0, P60, P500))
2018-08-25 15:00:00 -> (20.7, 0.556, 0.356, 0.0808, 0.0587, 0.0283, 17100.0, 319.0, -100000.0, -100000.0, -100000.0)
2018-08-25 15:05:00 -> (15.1, 0.246, 0.192, 0.128, 0.0647, 0.0283, 17700.0, 305.0, -100000.0, -100000.0, -100000.0)
2018-08-25 15:10:00 -> (14.2, 0.246, 0.197, 0.104, 0.0925, 0.0652, 17000.0, 339.0, -100000.0, -100000.0, -100000.0)
2018-08-25 15:15:00 -> (14.5, 0.233, 0.192, 0.132, 0.0797, 0.0322, 19700.0, 375.0, -100000.0, -100000.0, -100000.0)
2018-08-25 15:20:00 -> (26.9, 0.599, 0.275, 0.0847, 0.0734, 0.046, 17900.0, 367.0, -100000.0, -100000.0, -100000.0)
2018-08-25 15:25:00 -> (15.7, 0.193, 0.152, 0.0933, 0.066, 0.0302, 19200.0, 360.0, -100000.0, -100000.0, -100000.0)
2018-08-25 15:30:00 -> (15.5, 0.172, 0.131, 0.0724, 0.061, 0.0337, 20700.0, 410.0, -100000.0, -100000.0, -100000.0)
2018-08-25 15:35:00 -> (16.5, 0.196, 0.155, 0.0971, 0.0857, 0.0584, 18900.0, 417.0, -100000.0, -100000.0, -100000.0)
2018-08-25 15:40:00 -> (25.5, 0.361, 0.209, 0.128, 0.0647, 0.0283, 22500.0, 441.0, -100000.0, -100000.0, -100000.0)
2018-08-25 15:45:00 -> (28.0, 0.43, 0.233, 0.112, 0.101, 0.0733, 17900.0, 471.0, -100000.0, -100000.0, -100000.0)
2018-08-25 15:50:00 -> (17.8, 0.223, 0.182, 0.123, 0.0781, 0.0411, 24800.0, 516.0, -100000.0, -100000.0, -100000.0)
2018-08-25 15:55:00 -> (34.4, 0.69, 0.373, 0.105, 0.0933, 0.066, 20400.0, 479.0, -100000.0, -100000.0, -100000.0)
2018-08-25 16:00:00 -> (20.2, 0.225, 0.171, 0.109, 0.0673, 0.0312, 23500.0, 581.0, -100000.0, -100000.0, -100000.0)
2018-08-25 16:05:00 -> (20.8, 0.216, 0.175, 0.117, 0.105, 0.0442, 24100.0, 563.0, -100000.0, -100000.0, -100000.0)
2018-08-25 16:10:00 -> (20.8, 0.254, 0.213, 0.154, 0.143, 0.0563, 22400.0, 602.0, -100000.0, -100000.0, -100000.0)
2018-08-25 16:15:00 -> (24.3, 0.307, 0.255, 0.0897, 0.0783, 0.051, 26300.0, 684.0, -100000.0, -100000.0, -100000.0)
2018-08-25 16:20:00 -> (23.7, 0.174, 0.133, 0.0743, 0.0572, 0.0283, 25800.0, 688.0, -100000.0, -100000.0, -100000.0)
2018-08-25 16:25:00 -> (24.6, 0.166, 0.125, 0.067, 0.0556, 0.0283, 25000.0, 675.0, -100000.0, -100000.0, -100000.0)
2018-08-25 16:30:00 -> (23.7, 0.298, 0.257, 0.0947, 0.0833, 0.056, 27100.0, 742.0, -100000.0, -100000.0, -100000.0)
2018-08-25 16:35:00 -> (28.3, 0.222, 0.169, 0.0798, 0.0684, 0.0411, 26300.0, 770.0, -100000.0, -100000.0, -100000.0)
2018-08-25 16:40:00 -> (24.9, 0.276, 0.235, 0.0674, 0.056, 0.0287, 28300.0, 803.0, -100000.0, -100000.0, -100000.0)
2018-08-25 16:45:00 -> (40.1, 0.475, 0.328, 0.0728, 0.0615, 0.0302, 29300.0, 818.0, -100000.0, -100000.0, -100000.0)
2018-08-25 16:50:00 -> (31.0, 0.218, 0.164, 0.067, 0.0556, 0.0283, 29100.0, 912.0, -100000.0, -100000.0, -100000.0)
2018-08-25 16:55:00 -> (29.5, 0.266, 0.225, 0.136, 0.081, 0.0411, 30400.0, 892.0, -100000.0, -100000.0, -100000.0)
2018-08-25 17:00:00 -> (38.0, 0.239, 0.136, 0.067, 0.0556, 0.0283, 30400.0, 909.0, -100000.0, -100000.0, -100000.0)
2018-08-25 17:05:00 -> (47.7, 0.39, 0.19, 0.067, 0.0556, 0.0283, 31200.0, 961.0, -100000.0, -100000.0, -100000.0)
2018-08-25 17:10:00 -> (32.8, 0.166, 0.125, 0.067, 0.0556, 0.0283, 30800.0, 1010.0, -100000.0, -100000.0, -100000.0)
2018-08-25 17:15:00 -> (33.3, 0.187, 0.146, 0.0874, 0.0602, 0.0283, 33400.0, 1030.0, -100000.0, -100000.0, -100000.0)
2018-08-25 17:20:00 -> (34.9, 0.166, 0.125, 0.067, 0.0556, 0.0283, 32700.0, 1090.0, -100000.0, -100000.0, -100000.0)
2018-08-25 17:25:00 -> (39.5, 0.229, 0.175, 0.113, 0.0646, 0.0283, 34500.0, 1130.0, -100000.0, -100000.0, -100000.0)
2018-08-25 17:30:00 -> (38.7, 0.282, 0.241, 0.183, 0.171, 0.0775, 34800.0, 1180.0, -100000.0, -100000.0, -100000.0)
2018-08-25 17:35:00 -> (38.6, 0.246, 0.205, 0.113, 0.0646, 0.0283, 36100.0, 1250.0, -100000.0, -100000.0, -100000.0)
2018-08-25 17:40:00 -> (41.3, 0.276, 0.235, 0.067, 0.0556, 0.0283, 37000.0, 1300.0, -100000.0, -100000.0, -100000.0)
2018-08-25 17:45:00 -> (38.3, 0.441, 0.4, 0.208, 0.114, 0.0424, 37300.0, 1300.0, -100000.0, -100000.0, -100000.0)
2018-08-25 17:50:00 -> (42.0, 0.319, 0.278, 0.123, 0.112, 0.0463, 40200.0, 1440.0, -100000.0, -100000.0, -100000.0)
2018-08-25 17:55:00 -> (42.3, 0.361, 0.32, 0.163, 0.124, 0.0881, 38800.0, 1430.0, -100000.0, -100000.0, -100000.0)
2018-08-25 18:00:00 -> (54.8, 0.298, 0.196, 0.0939, 0.0616, 0.0283, 39700.0, 1430.0, -100000.0, -100000.0, -100000.0)
2018-08-25 18:05:00 -> (42.9, 0.222, 0.181, 0.122, 0.101, 0.0607, 40300.0, 1480.0, -100000.0, -100000.0, -100000.0)
2018-08-25 18:10:00 -> (56.2, 0.239, 0.136, 0.067, 0.0556, 0.0283, 41500.0, 1520.0, -100000.0, -100000.0, -100000.0)
2018-08-25 18:15:00 -> (56.8, 0.239, 0.136, 0.067, 0.0556, 0.0283, 42700.0, 1580.0, -100000.0, -100000.0, -100000.0)
2018-08-25 18:20:00 -> (44.6, 0.33, 0.288, 0.118, 0.0647, 0.0283, 41600.0, 1560.0, -100000.0, -100000.0, -100000.0)
2018-08-25 18:25:00 -> (73.1, 0.365, 0.17, 0.0793, 0.0678, 0.0406, 43100.0, 1590.0, -100000.0, -100000.0, -100000.0)
2018-08-25 18:30:00 -> (78.7, 0.344, 0.169, 0.101, 0.065, 0.0307, 41900.0, 1620.0, -100000.0, -100000.0, -100000.0)
2018-08-25 18:35:00 -> (45.4, 0.332, 0.291, 0.087, 0.0753, 0.048, 44000.0, 1800.0, -100000.0, -100000.0, -100000.0)
2018-08-25 18:40:00 -> (47.3, 0.198, 0.156, 0.0925, 0.0613, 0.0283, 44900.0, 1850.0, -100000.0, -100000.0, -100000.0)
2018-08-25 18:45:00 -> (75.2, 0.373, 0.177, 0.0859, 0.0598, 0.0283, 46200.0, 1910.0, -100000.0, -100000.0, -100000.0)
2018-08-25 18:50:00 -> (76.8, 0.309, 0.134, 0.0671, 0.0556, 0.0283, 47900.0, 1930.0, -100000.0, -100000.0, -100000.0)
2018-08-25 18:55:00 -> (47.4, 0.184, 0.143, 0.0794, 0.0583, 0.0283, 46900.0, 1880.0, -100000.0, -100000.0, -100000.0)
2018-08-25 19:00:00 -> (54.5, 0.24, 0.158, 0.0879, 0.0765, 0.0351, 46600.0, 1720.0, -100000.0, -100000.0, -100000.0)
2018-08-25 19:05:00 -> (43.4, 0.172, 0.13, 0.0671, 0.0556, 0.0283, 46400.0, 1560.0, -100000.0, -100000.0, -100000.0)
2018-08-25 19:10:00 -> (43.1, 0.205, 0.163, 0.099, 0.0628, 0.0283, 44000.0, 1450.0, -100000.0, -100000.0, -100000.0)
2018-08-25 19:15:00 -> (47.5, 0.181, 0.132, 0.0671, 0.0556, 0.0283, 44000.0, 1320.0, -100000.0, -100000.0, -100000.0)
2018-08-25 19:20:00 -> (70.6, 0.363, 0.216, 0.0671, 0.0556, 0.0283, 43900.0, 1280.0, -100000.0, -100000.0, -100000.0)
2018-08-25 19:25:00 -> (51.9, 0.232, 0.19, 0.125, 0.0687, 0.0283, 43700.0, 1280.0, -100000.0, -100000.0, -100000.0)
2018-08-25 19:30:00 -> (51.3, 0.172, 0.13, 0.0671, 0.0556, 0.0283, 42100.0, 1210.0, -100000.0, -100000.0, -100000.0)
2018-08-25 19:35:00 -> (66.9, 0.296, 0.149, 0.0671, 0.0556, 0.0283, 39500.0, 1040.0, -100000.0, -100000.0, -100000.0)
2018-08-25 19:40:00 -> (45.5, 0.191, 0.15, 0.0867, 0.0752, 0.048, 39000.0, 1010.0, -100000.0, -100000.0, -100000.0)
2018-08-25 19:45:00 -> (62.6, 0.455, 0.257, 0.165, 0.154, 0.0901, 36200.0, 885.0, -100000.0, -100000.0, -100000.0)
2018-08-25 19:50:00 -> (47.7, 0.425, 0.383, 0.12, 0.0789, 0.033, 38200.0, 982.0, -100000.0, -100000.0, -100000.0)
2018-08-25 19:55:00 -> (42.9, 0.232, 0.19, 0.125, 0.0687, 0.0283, 36500.0, 944.0, -100000.0, -100000.0, -100000.0)
2018-08-25 20:00:00 -> (54.6, 0.36, 0.164, 0.0728, 0.0569, 0.0283, 35100.0, 805.0, -100000.0, -100000.0, -100000.0)
2018-08-25 20:05:00 -> (39.8, 0.187, 0.138, 0.0728, 0.0569, 0.0283, 34600.0, 846.0, -100000.0, -100000.0, -100000.0)
2018-08-25 20:10:00 -> (42.7, 0.439, 0.372, 0.145, 0.104, 0.0411, 33900.0, 811.0, -100000.0, -100000.0, -100000.0)
2018-08-25 20:15:00 -> (33.8, 0.304, 0.262, 0.099, 0.0628, 0.0283, 31300.0, 679.0, -100000.0, -100000.0, -100000.0)
2018-08-25 20:20:00 -> (52.2, 0.54, 0.345, 0.113, 0.0812, 0.048, 29800.0, 593.0, -100000.0, -100000.0, -100000.0)
2018-08-25 20:25:00 -> (36.4, 0.172, 0.13, 0.0671, 0.0556, 0.0283, 28000.0, 569.0, -100000.0, -100000.0, -100000.0)
2018-08-25 20:30:00 -> (39.2, 0.172, 0.13, 0.0671, 0.0556, 0.0283, 28500.0, 517.0, -100000.0, -100000.0, -100000.0)
2018-08-25 20:35:00 -> (50.5, 0.264, 0.167, 0.0942, 0.0827, 0.0554, 26600.0, 480.0, -100000.0, -100000.0, -100000.0)
2018-08-25 20:40:00 -> (39.1, 0.225, 0.183, 0.119, 0.0672, 0.0283, 24500.0, 445.0, -100000.0, -100000.0, -100000.0)
2018-08-25 20:45:00 -> (41.8, 0.18, 0.138, 0.0754, 0.0639, 0.031, 23500.0, 459.0, -100000.0, -100000.0, -100000.0)
2018-08-25 20:50:00 -> (53.2, 0.421, 0.229, 0.138, 0.114, 0.0827, 19800.0, 376.0, -100000.0, -100000.0, -100000.0)
2018-08-25 20:55:00 -> (31.8, 0.199, 0.157, 0.0942, 0.0827, 0.0554, 17400.0, 350.0, -100000.0, -100000.0, -100000.0)
2018-08-25 21:00:00 -> (25.7, 0.172, 0.13, 0.0671, 0.0556, 0.0283, 15100.0, 268.0, -100000.0, -100000.0, -100000.0)
2018-08-25 21:05:00 -> (20.1, 0.304, 0.262, 0.099, 0.0628, 0.0283, 12000.0, 211.0, -100000.0, -100000.0, -100000.0)
2018-08-25 21:10:00 -> (20.8, 0.332, 0.282, 0.0728, 0.0569, 0.0283, 8650.0, 133.0, -100000.0, -100000.0, -100000.0)
2018-08-25 21:15:00 -> (20.2, 0.172, 0.13, 0.0671, 0.0556, 0.0283, 8420.0, 132.0, -100000.0, -100000.0, -100000.0)
2018-08-25 21:20:00 -> (19.1, 0.193, 0.151, 0.0879, 0.0765, 0.0351, 8550.0, 133.0, -100000.0, -100000.0, -100000.0)
2018-08-25 21:25:00 -> (19.5, 0.284, 0.243, 0.114, 0.0757, 0.0406, 9280.0, 129.0, -100000.0, -100000.0, -100000.0)
2018-08-25 21:30:00 -> (18.6, 0.231, 0.189, 0.126, 0.115, 0.0876, 9520.0, 134.0, -100000.0, -100000.0, -100000.0)
2018-08-25 21:35:00 -> (20.0, 0.172, 0.13, 0.0671, 0.0556, 0.0283, 10600.0, 156.0, -100000.0, -100000.0, -100000.0)
2018-08-25 21:40:00 -> (22.6, 0.232, 0.19, 0.125, 0.0687, 0.0283, 11000.0, 172.0, -100000.0, -100000.0, -100000.0)
2018-08-25 21:45:00 -> (26.2, 0.223, 0.181, 0.116, 0.0646, 0.0283, 11700.0, 176.0, -100000.0, -100000.0, -100000.0)
2018-08-25 21:50:00 -> (23.6, 0.186, 0.145, 0.0818, 0.0703, 0.0431, 11800.0, 179.0, -100000.0, -100000.0, -100000.0)
2018-08-25 21:55:00 -> (22.6, 0.253, 0.212, 0.148, 0.112, 0.0777, 12800.0, 174.0, -100000.0, -100000.0, -100000.0)
2018-08-25 22:00:00 -> (36.3, 0.363, 0.167, 0.0763, 0.0614, 0.0331, 13000.0, 179.0, -100000.0, -100000.0, -100000.0)
2018-08-25 22:05:00 -> (28.2, 0.239, 0.142, 0.0691, 0.0577, 0.029, 12800.0, 163.0, -100000.0, -100000.0, -100000.0)
2018-08-25 22:10:00 -> (26.4, 0.301, 0.21, 0.138, 0.127, 0.0512, 12300.0, 149.0, -100000.0, -100000.0, -100000.0)
2018-08-25 22:15:00 -> (23.2, 0.208, 0.167, 0.0671, 0.0556, 0.0283, 12900.0, 156.0, -100000.0, -100000.0, -100000.0)
2018-08-25 22:20:00 -> (22.7, 0.172, 0.13, 0.0671, 0.0556, 0.0283, 13000.0, 162.0, -100000.0, -100000.0, -100000.0)
2018-08-25 22:25:00 -> (16.4, 0.211, 0.17, 0.107, 0.0951, 0.0678, 12200.0, 140.0, -100000.0, -100000.0, -100000.0)
2018-08-25 22:30:00 -> (14.0, 0.218, 0.177, 0.0671, 0.0556, 0.0283, 11900.0, 133.0, -100000.0, -100000.0, -100000.0)
2018-08-25 22:35:00 -> (17.5, 0.279, 0.238, 0.174, 0.161, 0.0685, 11400.0, 110.0, -100000.0, -100000.0, -100000.0)
2018-08-25 22:40:00 -> (15.9, 0.224, 0.183, 0.118, 0.0646, 0.0283, 10200.0, 89.9, -100000.0, -100000.0, -100000.0)
2018-08-25 22:45:00 -> (12.9, 0.18, 0.138, 0.0754, 0.0639, 0.031, 8520.0, 65.9, -100000.0, -100000.0, -100000.0)
2018-08-25 22:50:00 -> (23.5, 0.31, 0.164, 0.0818, 0.0703, 0.0431, 8900.0, 67.9, -100000.0, -100000.0, -100000.0)
2018-08-25 22:55:00 -> (18.2, 0.265, 0.167, 0.0671, 0.0556, 0.0283, 8870.0, 75.4, -100000.0, -100000.0, -100000.0)
2018-08-25 23:00:00 -> (12.8, 0.172, 0.13, 0.0671, 0.0556, 0.0283, 8430.0, 75.2, -100000.0, -100000.0, -100000.0)
2018-08-25 23:05:00 -> (13.0, 0.186, 0.145, 0.0818, 0.0703, 0.0431, 7480.0, 60.9, -100000.0, -100000.0, -100000.0)
2018-08-25 23:10:00 -> (7.08, 0.244, 0.195, 0.129, 0.0743, 0.0381, 6450.0, 48.8, -100000.0, -100000.0, -100000.0)
2018-08-25 23:15:00 -> (14.6, 0.218, 0.176, 0.113, 0.102, 0.0431, 5440.0, 42.3, -100000.0, -100000.0, -100000.0)
2018-08-25 23:20:00 -> (15.2, 0.232, 0.191, 0.0917, 0.0802, 0.053, 4820.0, 36.5, -100000.0, -100000.0, -100000.0)
2018-08-25 23:25:00 -> (11.1, 0.198, 0.156, 0.0925, 0.0613, 0.0283, 4550.0, 38.9, -100000.0, -100000.0, -100000.0)
2018-08-25 23:30:00 -> (19.0, 0.34, 0.299, 0.114, 0.0774, 0.033, 4110.0, 35.7, -100000.0, -100000.0, -100000.0)
2018-08-25 23:35:00 -> (14.0, 0.199, 0.157, 0.0942, 0.0827, 0.0554, 3480.0, 29.5, -100000.0, -100000.0, -100000.0)
2018-08-25 23:40:00 -> (20.3, 0.265, 0.224, 0.159, 0.102, 0.0391, 2240.0, 13.4, -100000.0, -100000.0, -100000.0)
2018-08-25 23:45:00 -> (11.5, 0.226, 0.185, 0.12, 0.0646, 0.0283, 1710.0, 11.3, -100000.0, -100000.0, -100000.0)
2018-08-25 23:50:00 -> (7.57, 0.274, 0.232, 0.169, 0.153, 0.0592, 1510.0, 10.7, -100000.0, -100000.0, -100000.0)
2018-08-25 23:55:00 -> (7.78, 0.224, 0.182, 0.119, 0.108, 0.0451, 1430.0, 11.5, -100000.0, -100000.0, -100000.0)
2018-08-26 00:00:00 -> (5.09, 0.172, 0.13, 0.0671, 0.0556, 0.0283, 1380.0, 12.7, -100000.0, -100000.0, -100000.0)
2018-08-26 00:05:00 -> (7.07, 0.245, 0.146, 0.0728, 0.0569, 0.0283, 1230.0, 7.92, -100000.0, -100000.0, -100000.0)
2018-08-26 00:10:00 -> (11.2, 0.335, 0.24, 0.109, 0.0975, 0.0703, 1000.0, 5.49, -100000.0, -100000.0, -100000.0)
2018-08-26 00:15:00 -> (6.97, 0.285, 0.243, 0.112, 0.0657, 0.0283, 808.0, 2.96, -100000.0, -100000.0, -100000.0)
2018-08-26 00:20:00 -> (10.3, 0.302, 0.26, 0.101, 0.0744, 0.033, 784.0, 6.19, -100000.0, -100000.0, -100000.0)
2018-08-26 00:25:00 -> (11.3, 0.395, 0.353, 0.142, 0.105, 0.0703, 662.0, 4.91, -100000.0, -100000.0, -100000.0)
2018-08-26 00:30:00 -> (10.1, 0.172, 0.13, 0.0671, 0.0556, 0.0283, 659.0, 4.94, -100000.0, -100000.0, -100000.0)
2018-08-26 00:35:00 -> (20.6, 0.191, 0.15, 0.0867, 0.0752, 0.048, 638.0, 2.94, -100000.0, -100000.0, -100000.0)
2018-08-26 00:40:00 -> (18.0, 0.361, 0.32, 0.119, 0.0672, 0.0283, 586.0, 3.07, -100000.0, -100000.0, -100000.0)
2018-08-26 00:45:00 -> (18.7, 0.204, 0.162, 0.0991, 0.0876, 0.0604, 565.0, 5.56, -100000.0, -100000.0, -100000.0)
2018-08-26 00:50:00 -> (13.0, 0.172, 0.13, 0.0671, 0.0556, 0.0283, 534.0, 7.47, -100000.0, -100000.0, -100000.0)
2018-08-26 00:55:00 -> (23.5, 0.221, 0.171, 0.106, 0.0643, 0.0283, 644.0, 2.74, -100000.0, -100000.0, -100000.0)
2018-08-26 01:00:00 -> (24.4, 0.172, 0.13, 0.0671, 0.0556, 0.0283, 458.0, 5.05, -100000.0, -100000.0, -100000.0)
2018-08-26 01:05:00 -> (15.5, 0.248, 0.198, 0.0671, 0.0556, 0.0283, 389.0, 4.03, -100000.0, -100000.0, -100000.0)
2018-08-26 01:10:00 -> (12.4, 0.172, 0.13, 0.0671, 0.0556, 0.0283, 497.0, 2.51, -100000.0, -100000.0, -100000.0)
2018-08-26 01:15:00 -> (12.8, 0.172, 0.13, 0.0671, 0.0556, 0.0283, 375.0, 0.683, -100000.0, -100000.0, -100000.0)
2018-08-26 01:20:00 -> (7.55, 0.287, 0.245, 0.182, 0.171, 0.0653, 364.0, 0.133, -100000.0, -100000.0, -100000.0)
2018-08-26 01:25:00 -> (9.6, 0.242, 0.191, 0.126, 0.114, 0.0471, 224.0, 2.62, -100000.0, -100000.0, -100000.0)
2018-08-26 01:30:00 -> (6.02, 0.279, 0.238, 0.119, 0.107, 0.0802, 206.0, 0.133, -100000.0, -100000.0, -100000.0)
2018-08-26 01:35:00 -> (7.39, 0.172, 0.13, 0.0671, 0.0556, 0.0283, 289.0, 2.06, -100000.0, -100000.0, -100000.0)
2018-08-26 01:40:00 -> (7.91, 0.172, 0.13, 0.0671, 0.0556, 0.0283, 216.0, 2.34, -100000.0, -100000.0, -100000.0)
2018-08-26 01:45:00 -> (8.74, 0.241, 0.2, 0.0929, 0.079, 0.0423, 192.0, 0.133, -100000.0, -100000.0, -100000.0)
2018-08-26 01:50:00 -> (6.94, 0.27, 0.228, 0.164, 0.115, 0.0522, 173.0, 0.133, -100000.0, -100000.0, -100000.0)
2018-08-26 01:55:00 -> (7.8, 0.207, 0.165, 0.102, 0.0907, 0.0635, 149.0, 1.61, -100000.0, -100000.0, -100000.0)
2018-08-26 02:00:00 -> (12.9, 0.186, 0.144, 0.081, 0.0655, 0.0327, 194.0, 0.133, -100000.0, -100000.0, -100000.0)
2018-08-26 02:05:00 -> (16.2, 0.354, 0.154, 0.0859, 0.0598, 0.0283, 85.7, 1.13, -100000.0, -100000.0, -100000.0)
2018-08-26 02:10:00 -> (14.8, 0.624, 0.285, 0.132, 0.106, 0.0431, 87.6, 0.133, -100000.0, -100000.0, -100000.0)
2018-08-26 02:15:00 -> (7.66, 0.172, 0.13, 0.0671, 0.0556, 0.0283, 56.4, 2.04, -100000.0, -100000.0, -100000.0)
2018-08-26 02:20:00 -> (8.42, 0.184, 0.143, 0.0794, 0.0583, 0.0283, 69.5, 0.133, -100000.0, -100000.0, -100000.0)
2018-08-26 02:25:00 -> (8.59, 0.239, 0.14, 0.0671, 0.0556, 0.0283, 56.0, 1.5, -100000.0, -100000.0, -100000.0)
2018-08-26 02:30:00 -> (8.57, 0.172, 0.13, 0.0671, 0.0556, 0.0283, 57.5, 3.07, -100000.0, -100000.0, -100000.0)
2018-08-26 02:35:00 -> (7.53, 0.181, 0.14, 0.0768, 0.0653, 0.0381, 83.6, 0.133, -100000.0, -100000.0, -100000.0)
2018-08-26 02:40:00 -> (5.59, 0.186, 0.145, 0.0818, 0.0703, 0.0431, 94.3, 0.133, -100000.0, -100000.0, -100000.0)
2018-08-26 02:45:00 -> (6.43, 0.28, 0.238, 0.131, 0.119, 0.0922, 71.4, 0.133, -100000.0, -100000.0, -100000.0)
2018-08-26 02:50:00 -> (5.06, 0.443, 0.394, 0.125, 0.0687, 0.0283, 54.6, 0.133, -100000.0, -100000.0, -100000.0)
2018-08-26 02:55:00 -> (6.89, 0.172, 0.13, 0.0671, 0.0556, 0.0283, 82.6, 0.685, -100000.0, -100000.0, -100000.0)
2018-08-26 03:00:00 -> (6.51, 0.225, 0.183, 0.119, 0.0933, 0.0391, 79.8, 0.133, -100000.0, -100000.0, -100000.0)
2018-08-26 03:05:00 -> (5.48, 0.25, 0.209, 0.145, 0.114, 0.0451, 76.7, 0.133, -100000.0, -100000.0, -100000.0)
2018-08-26 03:10:00 -> (8.42, 0.172, 0.13, 0.0671, 0.0556, 0.0283, 42.2, 0.375, -100000.0, -100000.0, -100000.0)
2018-08-26 03:15:00 -> (18.0, 0.434, 0.221, 0.0728, 0.0569, 0.0283, 52.6, 1.47, -100000.0, -100000.0, -100000.0)
2018-08-26 03:20:00 -> (13.4, 0.344, 0.197, 0.0728, 0.0569, 0.0283, 57.5, 0.133, -100000.0, -100000.0, -100000.0)
2018-08-26 03:25:00 -> (9.45, 0.354, 0.158, 0.0671, 0.0556, 0.0283, 15.1, 3.49, -100000.0, -100000.0, -100000.0)
2018-08-26 03:30:00 -> (5.98, 0.172, 0.13, 0.0671, 0.0556, 0.0283, 26.5, 0.133, -100000.0, -100000.0, -100000.0)
2018-08-26 03:35:00 -> (5.15, 0.199, 0.157, 0.0942, 0.0827, 0.0371, 20.3, 0.133, -100000.0, -100000.0, -100000.0)
2018-08-26 03:40:00 -> (6.86, 0.208, 0.167, 0.0671, 0.0556, 0.0283, 24.3, 0.133, -100000.0, -100000.0, -100000.0)
2018-08-26 03:45:00 -> (5.85, 0.172, 0.13, 0.0671, 0.0556, 0.0283, 11.8, 0.461, -100000.0, -100000.0, -100000.0)
2018-08-26 03:50:00 -> (4.45, 0.384, 0.285, 0.0671, 0.0556, 0.0283, 5.77, 0.133, -100000.0, -100000.0, -100000.0)
2018-08-26 03:55:00 -> (2.81, 0.193, 0.144, 0.0793, 0.0678, 0.0406, 5.14, 0.133, -100000.0, -100000.0, -100000.0)
2018-08-26 04:00:00 -> (3.08, 0.221, 0.179, 0.114, 0.0645, 0.0283, 6.21, 0.133, -100000.0, -100000.0, -100000.0)
2018-08-26 04:05:00 -> (2.03, 0.196, 0.154, 0.0912, 0.0797, 0.0478, 5.24, 0.133, -100000.0, -100000.0, -100000.0)
2018-08-26 04:10:00 -> (2.66, 0.221, 0.18, 0.116, 0.105, 0.0777, 6.06, 0.133, -100000.0, -100000.0, -100000.0)
2018-08-26 04:15:00 -> (3.35, 0.172, 0.13, 0.0671, 0.0556, 0.0283, 6.21, 0.133, -100000.0, -100000.0, -100000.0)
2018-08-26 04:20:00 -> (4.42, 0.302, 0.155, 0.0728, 0.0569, 0.0283, 5.47, 0.133, -100000.0, -100000.0, -100000.0)
2018-08-26 04:25:00 -> (3.09, 0.172, 0.13, 0.0671, 0.0556, 0.0283, 5.3, 0.133, -100000.0, -100000.0, -100000.0)
2018-08-26 04:30:00 -> (3.56, 0.186, 0.145, 0.0818, 0.0703, 0.0431, 5.53, 0.133, -100000.0, -100000.0, -100000.0)
2018-08-26 04:35:00 -> (4.81, 0.504, 0.228, 0.0671, 0.0556, 0.0283, 7.1, 1.25, -100000.0, -100000.0, -100000.0)
2018-08-26 04:40:00 -> (3.16, 0.186, 0.145, 0.0817, 0.0702, 0.033, 5.08, 0.133, -100000.0, -100000.0, -100000.0)
2018-08-26 04:45:00 -> (6.06, 0.339, 0.143, 0.0754, 0.0639, 0.031, 5.7, 0.133, -100000.0, -100000.0, -100000.0)
2018-08-26 04:50:00 -> (6.31, 0.309, 0.134, 0.0671, 0.0556, 0.0283, 5.71, 0.133, -100000.0, -100000.0, -100000.0)
2018-08-26 04:55:00 -> (4.56, 0.475, 0.381, 0.0999, 0.0884, 0.0612, 7.52, 0.133, -100000.0, -100000.0, -100000.0)
2018-08-26 05:00:00 -> (3.62, 0.186, 0.145, 0.0817, 0.0702, 0.033, 9.75, 0.133, -100000.0, -100000.0, -100000.0)
2018-08-26 05:05:00 -> (6.56, 0.405, 0.188, 0.121, 0.109, 0.0723, 10.2, 0.133, -100000.0, -100000.0, -100000.0)
2018-08-26 05:10:00 -> (13.6, 0.355, 0.176, 0.0879, 0.0765, 0.0351, 7.78, 0.133, -100000.0, -100000.0, -100000.0)
2018-08-26 05:15:00 -> (4.36, 0.266, 0.17, 0.0966, 0.0851, 0.0579, 5.54, 0.133, -100000.0, -100000.0, -100000.0)
2018-08-26 05:20:00 -> (5.06, 0.248, 0.15, 0.0768, 0.0653, 0.0381, 9.07, 0.133, -100000.0, -100000.0, -100000.0)
2018-08-26 05:25:00 -> (4.66, 0.296, 0.149, 0.0671, 0.0556, 0.0283, 8.14, 0.133, -100000.0, -100000.0, -100000.0)
2018-08-26 05:30:00 -> (6.3, 0.358, 0.134, 0.0671, 0.0556, 0.0283, 15.8, 0.133, -100000.0, -100000.0, -100000.0)
2018-08-26 05:35:00 -> (5.67, 0.255, 0.213, 0.15, 0.134, 0.0532, 25.8, 0.133, -100000.0, -100000.0, -100000.0)
2018-08-26 05:40:00 -> (10.6, 0.372, 0.174, 0.107, 0.0951, 0.0678, 26.1, 0.133, -100000.0, -100000.0, -100000.0)
2018-08-26 05:45:00 -> (6.35, 0.218, 0.177, 0.0671, 0.0556, 0.0283, 31.2, 0.133, -100000.0, -100000.0, -100000.0)
2018-08-26 05:50:00 -> (6.37, 0.198, 0.156, 0.0671, 0.0556, 0.0283, 23.6, 1.02, -100000.0, -100000.0, -100000.0)
2018-08-26 05:55:00 -> (7.29, 0.193, 0.151, 0.0879, 0.0765, 0.0351, 14.5, 0.133, -100000.0, -100000.0, -100000.0)
