X-point locations.
FORMAT:
YEAR    DAY    HOUR    MIN    RATE    DISTANCE
2023     83       5     35        0.25     6.031
2023     83       5     40        0.66     5.991
2023     83       5     45        1.18     6.025
2023     83       5     50        0.39     6.043
2023     83       5     55        3.43     5.925
2023     83       6      0        5.84     5.853
2023     83       6      5        4.93     5.893
2023     83       6     10        1.12     6.043
2023     83       6     15        6.98     5.918
2023     83       6     20        3.03     6.037
2023     83       6     25        0.57     6.274
2023     83       6     30        1.66     6.195
2023     83       6     35        1.20     6.320
2023     83       6     40        0.47     6.438
2023     83       6     45        1.06     6.326
2023     83       6     50        1.24     6.497
2023     83       6     55        0.72    10.404
2023     83       7      0        1.17     6.472
2023     83       7      5        0.95     6.460
2023     83       7     10        0.99     6.505
2023     83       7     15        0.54    10.345
2023     83       7     20        0.00    13.416
2023     83       7     25        0.00    13.416
2023     83       7     30        0.00    13.416
2023     83       7     35        0.00    13.416
2023     83       7     40        0.00    13.416
2023     83       7     45        0.00    13.416
2023     83       7     50        0.00    13.416
2023     83       7     55        0.00    13.416
2023     83       8      0        0.00    13.416
2023     83       8      5        0.00    13.416
2023     83       8     10        0.00    13.416
2023     83       8     15        0.00    13.416
2023     83       8     20        0.00    13.416
2023     83       8     25        0.00    13.416
2023     83       8     30        0.00    13.416
2023     83       8     35        0.00    13.416
2023     83       8     40        0.00    13.416
2023     83       8     45        0.00    13.416
2023     83       8     50        0.00    13.416
2023     83       8     55        0.00    13.416
2023     83       9      0        0.00    13.416
2023     83       9      5        0.00    13.416
2023     83       9     10        0.00    13.416
2023     83       9     15        0.00    13.416
2023     83       9     20        0.00    13.416
2023     83       9     25        0.00    13.416
2023     83       9     30        0.00    13.416
2023     83       9     35        0.00    13.416
2023     83       9     40        0.00    13.416
2023     83       9     45        0.00    13.416
2023     83       9     50        0.00    13.416
2023     83       9     55        0.00    13.416
2023     83      10      0        0.00    13.416
2023     83      10      5        0.00    13.416
2023     83      10     10        0.00    13.416
2023     83      10     15        0.00    13.416
2023     83      10     20        0.00    13.416
2023     83      10     25        0.00    13.416
2023     83      10     30        0.00    13.416
2023     83      10     35        0.00    13.416
2023     83      10     40        0.00    13.416
2023     83      10     45        0.00    13.416
2023     83      10     50        0.00    13.416
2023     83      10     55        0.00    13.416
2023     83      11      0        0.00    13.416
2023     83      11      5        0.00    13.416
2023     83      11     10        0.00    13.416
2023     83      11     15        0.00    13.416
2023     83      11     20        0.00    13.416
2023     83      11     25        0.00    13.416
2023     83      11     30        0.00    13.416
2023     83      11     35        0.00    13.416
2023     83      11     40        0.00    13.416
2023     83      11     45        0.00    13.416
2023     83      11     50        0.00    13.416
2023     83      11     55        0.00    13.416
2023     83      12      0        0.00    13.416
2023     83      12      5        0.00    13.416
2023     83      12     10        0.00    13.416
2023     83      12     15        0.00    13.416
2023     83      12     20        0.00    13.416
2023     83      12     25        0.00    13.416
2023     83      12     30        0.00    13.416
2023     83      12     35        0.00    13.416
2023     83      12     40        0.00    13.416
2023     83      12     45        0.00    13.416
2023     83      12     50        0.00    13.416
2023     83      12     55        0.00    13.416
2023     83      13      0        0.00    13.416
2023     83      13      5        0.00    13.416
